Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude
200142,610,46.0,39.0,42.0,-0.28315,0,20.52774883,79.85374908
200145,225,18.0,18.0,58.0,0.10437,0,21.10294738,77.06161396
200147,0,10.0,10.0,0.0,1.190915,0,21.10563785,77.37052222
200149,155,12.0,12.0,29.0,0.47338,0,19.73292393,74.43944572
200152,870,77.0,87.0,64.0,0.23158,0,21.32366948,79.13824732
200159,1285,86.0,85.0,126.0,-0.27231,0,21.37789179,80.22151025
200161,690,38.0,41.0,54.0,-0.464125,0,20.62639524,79.99486705
200165,515,22.0,9.0,14.0,-0.38829499999999995,0,16.63960469,73.61199765
200171,400,14.0,19.0,12.0,-0.92688,0,18.64577898,76.49486565
200176,0,8.0,8.0,0.0,1.76986,0,20.88594286,76.19467194
200180,2310,100.0,95.0,158.0,-0.49119999999999997,0,19.58901149,77.40377626
200184,2190,73.0,83.0,105.0,0.19663,0,20.69960166,76.71555092
200185,120,4.0,4.0,3.0,0.60753,0,19.95603494,73.84311165
200195,1895,111.0,75.0,94.0,-1.17597,0,21.66133025,74.3200993
200196,400,6.0,6.0,18.0,-0.783,0,19.71550733,77.151859
200201,505,29.0,34.0,76.0,-0.30433,0,18.93367051,73.12583483
200203,1940,53.0,67.0,47.0,-1.54117,0,21.08700788,76.52764603
200205,250,6.0,6.0,0.0,-1.14524,0,20.17556611,75.18572222
200206,935,45.0,67.0,133.0,-0.50873,0,19.16489462,77.08463968
200211,435,18.0,17.0,10.0,-0.53071,0,20.54775405,75.94964933
200215,410,21.0,19.0,20.0,-1.09365,0,21.137047,76.97488775
200216,40,4.0,3.0,0.0,0.49129,0,18.81195113,73.32096809
200217,15,3.0,3.0,0.0,-0.43906,0,18.95405543,72.84197568
200219,235,11.0,17.0,34.0,0.67001,0,20.99913361,78.24820716
200232,1660,102.0,102.0,188.0,-0.58142,0,18.39239939,76.78868264
200234,360,15.0,15.0,12.0,-0.1477,0,19.53156103,76.90741373
200240,2965,55.0,59.0,82.0,-0.54451,0,20.13879744,74.43707518
200241,60,10.0,10.0,0.0,0.82958,0,21.16587154,79.11437869
200242,5,0.0,0.0,0.0,-2.08954,0,20.73555058,78.60247069
200245,180,3.0,3.0,0.0,-0.61954,0,20.8163947,78.71879637
200247,60,7.0,8.0,8.0,1.13865,1,16.25969432,73.68639189
200249,1010,48.0,46.0,138.0,-0.650965,0,20.24391714,77.56495355
200252,250,11.0,11.0,0.0,-0.11058,0,18.22434299,75.6823991
200254,260,10.0,4.0,21.0,-1.16422,0,19.16864644,77.32214617
200257,275,29.0,28.0,59.0,-0.27799,0,16.42848777,73.37775455
200260,250,26.0,21.0,39.0,-0.57793,0,16.29573631,73.50142732
200265,840,34.0,31.0,60.0,-0.58616,0,19.97148693,76.71379766
200266,3270,70.0,73.0,71.0,-0.535885,0,19.50862965,75.89392481
200271,2370,90.0,88.0,103.0,-0.11421,0,19.37472568,77.61235262
200275,195,9.0,7.0,0.0,0.3895,1,21.25550039,77.50853245
200284,25,5.0,5.0,28.0,-0.66173,0,15.68090305,73.97732304
200289,1480,77.0,64.0,75.0,-0.78554,0,17.48128344,73.51449646
200292,375,10.0,10.0,23.0,0.377125,0,20.75108102,78.60418092
200298,770,10.0,9.0,39.0,-0.42866,0,18.40063869,76.59562491
200308,1535,80.0,81.0,75.0,-0.43957,0,20.53243491,79.38900715
200311,440,28.0,28.0,48.0,-0.22698,0,20.35203294,76.2688491
200318,360,23.0,28.0,25.0,-0.00863,0,20.88211603,79.65614582
200331,120,8.0,8.0,0.0,-0.53496,0,21.26170629,78.06465663
200337,1595,76.0,89.0,102.0,-0.41706,0,19.33765394,77.59368632
200339,2930,73.0,84.0,72.0,-0.90255,0,19.31051744,75.86298158
200343,1388,57.0,53.0,90.0,-0.99328,0,20.31543817,80.33238228
200351,55,5.0,5.0,10.0,-0.65057,0,21.2935294,80.50364990000001
200356,1825,64.0,64.0,109.0,0.31048,0,20.22850908,76.97448467
200361,2925,0.0,20.0,65.0,-1.71519,0,21.83565497,74.32275997
200364,220,12.0,16.0,39.0,-0.53017,0,17.60165706,74.19244944
200371,15,3.0,0.0,0.0,-0.57051,0,20.22698083,77.91570514
200373,5,0.0,0.0,0.0,-1.34337,0,16.67265955,74.29469734
200379,700,40.0,43.0,71.0,0.08714,0,20.59016135,78.96095786
200380,3440,89.0,89.0,58.0,-0.6577,0,18.56717797,77.44847664
200396,540,29.0,29.0,34.0,0.14061,0,20.68871591,80.23977684
200397,160,11.0,11.0,14.0,-0.0953,0,20.71671929,77.12339642
200401,1200,58.0,58.0,108.0,-0.02461,1,20.84955117,75.13014428
200404,1848,26.0,52.0,84.0,-1.11911,1,17.24661982,75.59780683
200405,1040,30.0,17.0,82.0,-0.66386,0,19.54132168,75.10052151
200409,10,0.0,0.0,0.0,-0.46896,1,21.00094901,75.5798448
200416,2820,96.0,101.0,195.0,-0.02892,0,18.67753049,76.65254277
200424,170,9.0,11.0,18.0,0.02829,0,20.71251619,77.00776345
200436,210,6.0,6.0,0.0,-0.7538,0,18.96283359,72.81679258
200438,160,8.0,4.0,13.0,-1.003185,0,19.78419385,76.99848775
200442,2050,108.0,106.0,134.0,-0.36495,0,19.86000786,77.42245682
200455,1755,90.0,85.0,140.0,-0.50793,0,19.56901822,76.92198589
200456,70,10.0,10.0,10.0,0.199175,1,21.08798724,78.9322313
200457,65,6.0,6.0,25.0,-0.62754,0,19.52700419,75.28835575
200464,2315,87.0,90.0,140.0,-0.63868,0,19.31238202,73.63922705
200465,290,8.0,0.0,15.0,-1.33827,0,21.28177846,74.76116663
200466,345,27.0,14.0,44.0,-0.05136,0,16.71937057,73.74351898
200472,110,10.0,10.0,0.0,0.68758,0,21.13552216,79.12244981
200475,735,53.0,51.0,118.0,0.38383,0,19.89678705,75.53226151
200477,720,47.0,43.0,113.0,-0.49658,0,20.37768972,77.55989794
200481,110,5.0,8.0,21.0,-0.99057,0,21.145347100000002,77.24459215
200485,3485,88.0,88.0,83.0,-0.0777,0,18.3180445,75.96585968
200486,2675,104.0,108.0,78.0,-0.81781,0,18.65980078,77.40441838
200489,540,27.0,27.0,60.0,0.45651,0,19.12061288,74.42874283
200490,915,53.0,52.0,79.0,-0.51351,0,20.91143843,80.02363098
200493,1680,31.0,33.0,79.0,-0.93997,0,19.03453543,77.50208599
200494,160,8.0,8.0,30.0,-1.1257,0,21.1346665,75.00403692
200505,40,4.0,4.0,20.0,0.81505,0,20.94899611,77.73838116
200508,1265,54.0,54.0,61.0,-0.40618,0,19.273718300000002,77.29470907
200509,540,11.0,19.0,49.0,-0.23152,0,17.37336104,73.51000467
200517,3720,68.0,73.0,156.0,0.00864,0,17.83213137,75.86863078
200518,250,13.0,9.0,23.0,-0.37909,0,16.8410257,74.1470884
200520,75,7.0,7.0,19.0,0.57384,0,21.13961769,79.08355358
200524,840,31.0,31.0,22.0,-0.72619,0,19.96588056,79.74266009
200526,490,49.0,48.0,103.0,-0.35691,1,19.66735924,77.61193023
200527,2515,63.0,63.0,68.0,0.04064,0,17.93386906,75.89962735
200531,660,19.0,18.0,11.0,0.54167,0,19.35056838,77.64165333
200533,480,24.0,18.0,26.0,-0.86688,0,18.73884815,72.92813754
200539,1151,58.0,41.0,65.0,-0.76855,0,20.25375674,80.07104216
200545,62,11.0,11.0,29.0,0.40852,0,16.84639508,73.47542585
200546,390,28.0,26.0,34.0,0.150195,0,17.78666409,75.6683845
200550,380,50.0,25.0,82.0,-1.06049,0,21.35406139,74.11118791
200553,1800,84.0,76.0,142.0,-0.25799,0,18.5095896,76.1340283
200555,250,17.0,10.0,3.0,-0.87214,1,17.04729082,74.84619515
200565,60,6.0,6.0,0.0,0.32235,0,18.5772841,73.72702405
200566,505,38.0,40.0,48.0,-0.63282,0,20.49827634,80.23809354
200581,3965,93.0,93.0,121.0,-0.25139,1,18.300102499999998,76.4151923
200583,150,32.0,32.0,25.0,0.90274,0,18.68042675,74.15243604
200590,715,47.0,43.0,49.0,0.23126,0,18.11527511,73.33388543
200595,360,11.0,11.0,0.0,1.15644,0,17.66587037,75.91371341
200596,865,40.0,36.0,75.0,-0.45941,0,19.20468298,76.63701837
200597,1485,85.0,83.0,112.0,0.04811,0,20.32840099,76.59189115
200602,30,6.0,6.0,26.0,0.79303,0,20.93551592,74.77527143
200603,3575,72.0,80.0,85.0,-0.54206,0,19.28132314,73.34779549999999
200604,150,17.0,17.0,44.0,0.56382,0,19.83098364,75.90361181
200606,710,57.0,52.0,99.0,-0.33234,0,18.93548157,75.79479279
200609,2065,69.0,73.0,109.0,-0.64125,0,20.16241596,76.78543801
200612,15,0.0,0.0,0.0,-1.65737,0,21.38355261,78.91405438
200617,1405,38.0,38.0,77.0,-0.86561,0,19.48603211,77.70763841
200620,135,0.0,9.0,17.0,-1.29389,0,21.29103545,76.04375282
200626,535,13.0,15.0,31.0,-0.78944,0,18.07800713,76.63997876
200644,195,23.0,23.0,1.0,0.04578,0,17.30144071,74.28901069
200645,120,9.0,14.0,20.0,0.08096,0,19.8722393,78.13431375
200647,650,28.0,14.0,23.0,-0.410575,0,19.3125475,77.07199587
200648,1640,98.0,95.0,131.0,0.28376,0,18.78721084,73.55023657
200651,161,7.0,0.0,2.0,-0.58709,1,19.30935996,75.15099653
200653,995,61.0,59.0,68.0,-0.76894,0,20.1388668,78.13421162
200673,265,27.0,22.0,12.0,-0.00141,0,20.73048122,78.60425136
200677,45,5.0,5.0,0.0,-0.02318,0,20.47431402,75.80140546
200682,40,4.0,4.0,19.0,-0.08778,0,17.03904548,74.22473996
200683,450,20.0,20.0,12.0,-0.700575,0,18.51910112,76.8960765
200686,1080,54.0,54.0,97.0,-0.04271,0,19.27672593,77.1248109
200688,750,24.0,30.0,24.0,-1.52828,0,19.3019195,74.52036541
200689,1385,65.0,73.0,90.0,-0.71909,0,16.00893073,74.42930268
200690,220,17.0,21.0,25.0,0.25807,0,16.84600687,74.65086178
200693,2600,75.0,64.0,106.0,-0.29406,0,18.31508331,76.21025633
200694,2975,62.0,62.0,91.0,-0.03818,0,17.79777798,76.38731290000001
200698,1795,74.0,68.0,190.0,-0.44201,0,21.00995677,76.66802094
200700,1065,53.0,53.0,99.0,0.39484,0,19.90008304,75.42659028
200706,700,47.0,47.0,67.0,0.07321,0,17.80238299,74.61495426
200708,1040,63.0,59.0,67.0,-0.529425,0,20.28732882,76.65320368
200710,470,42.0,47.0,86.0,-0.22956,0,18.07371636,75.25364904
200714,581,23.0,30.0,10.0,-0.53224,0,20.74227863,74.76973997
200720,325,20.0,20.0,56.0,0.3209,0,21.03650589,79.68847524
200721,755,57.0,69.0,112.0,-0.2433,0,21.08789103,73.85661579
200729,845,53.0,47.0,49.0,-0.66186,0,18.54070224,76.18574119
200743,1270,59.0,69.0,116.0,0.53974,0,18.10995227,75.1928559
200744,310,8.0,12.0,3.0,0.01856,0,19.51662797,76.83789894
200752,15,0.0,0.0,0.0,-0.47518,0,18.924805600000003,73.33034033
200753,1115,57.0,62.0,93.0,-0.70421,0,21.23225881,74.43349114
200754,350,14.0,14.0,35.0,-0.85632,0,20.04290881,78.87989379999999
200773,2875,76.0,85.0,156.0,-0.24496,0,17.92799345,75.88229635
200778,3960,81.0,75.0,101.0,-0.31721,0,19.81505651,76.39657393
200781,2665,41.0,71.0,76.0,-1.02024,0,21.38724062,74.16017432
200783,376,34.0,39.0,76.0,-0.4613,0,17.40746109,74.129639
200785,375,9.0,15.0,42.0,-1.24758,1,21.58569237,74.48427141
200792,100,6.0,6.0,0.0,-0.67833,0,16.43430022,73.68594134
200794,460,37.0,37.0,100.0,-0.88439,0,19.45166307,80.05619097
200795,4615,83.0,89.0,91.0,-0.01733,0,18.0156939,76.66501847
200804,215,0.0,16.0,21.0,-0.33306,0,19.264367,73.098286
200815,1226,74.0,74.0,85.0,-0.41773,0,17.44917583,74.4539822
200823,70,10.0,10.0,21.0,-0.92464,0,20.43033825,78.51878564
200826,5,1.0,1.0,0.0,-0.43044,0,17.56967152,73.47664134
200827,2230,54.0,61.0,57.0,-0.26369,0,19.12578371,75.79240581
200829,60,6.0,6.0,9.0,0.8005,0,19.58647098,74.50335615
200836,100,9.0,8.0,11.0,0.15003,0,19.83226984,75.87552323
200838,105,10.0,5.0,10.0,-1.0891,0,20.77782074,77.97243134
200841,245,15.0,11.0,12.0,-0.79587,0,21.06887674,74.21682406
200846,360,42.0,42.0,52.0,-0.28557,1,21.22033734,76.04542471
200849,475,47.0,45.0,82.0,0.00592,0,20.12596504,77.00912634
200859,90,0.0,0.0,0.0,-1.3198150000000002,0,19.86718242,75.51551694
200868,1645,78.0,62.0,97.0,-0.58623,0,21.4138119,79.83712511
200870,50,1.0,4.0,2.0,-0.90594,0,20.84453259,78.57829925
200874,130,18.0,10.0,20.0,-0.60699,1,20.88596159,79.75762988
200876,75,5.0,0.0,12.0,-1.31979,0,16.95904066,74.8057681
200882,190,2.0,14.0,4.0,-0.1994,0,18.55567899,73.78542407
200884,660,43.0,37.0,68.0,-0.39176,0,16.8716073,73.29510572
200885,275,20.0,20.0,47.0,-0.02638,0,18.11689761,73.50160971
200889,215,28.0,28.0,11.0,-0.4468,0,16.91241522,73.41858518
200890,515,39.0,36.0,36.0,-0.4522,0,21.31562691,80.33418127
200892,95,6.0,5.0,2.0,0.58594,0,16.05951652,73.45831624
200894,1380,54.0,56.0,65.0,-1.50801,0,21.84893042,74.17511874
200897,120,10.0,10.0,28.0,-1.27206,0,19.09461472,76.15382795
200906,265,14.0,14.0,5.0,-0.22631,0,20.50304417,78.94237176
200910,1130,96.0,82.0,115.0,-0.32001,0,21.47390679,80.18887359
200923,460,24.0,22.0,37.0,-0.21298,0,19.64261535,76.36253806
200924,280,13.0,5.0,29.0,-1.49221,0,18.4833092,76.60353981
200935,178,15.0,15.0,16.0,-1.03229,0,20.97797613,76.11656711
200937,12,4.0,4.0,0.0,-0.90488,2,19.22002344,72.86455121
200947,835,42.0,42.0,110.0,0.64423,0,21.15955173,79.57545924
200962,755,38.0,38.0,88.0,-0.43978,0,16.91178717,73.38420094
200965,1835,86.0,82.0,181.0,-0.39669,1,19.42460388,75.81575611
200966,300,14.0,12.0,14.0,-0.528725,0,19.16033662,76.21121082
200967,800,22.0,22.0,9.0,0.14035,0,16.86959736,74.67709455
200968,120,4.0,4.0,11.0,0.88892,0,20.9153785,74.78239674
200971,675,32.0,32.0,53.0,0.56111,0,21.08636803,77.06451577
200980,685,42.0,53.0,95.0,-0.39447,0,20.49477826,73.89395633
200983,420,0.0,20.0,39.0,-1.44573,0,21.220573899999998,76.0132308
200996,128,16.0,15.0,31.0,-0.11022499999999999,0,16.12020118,73.66522306
200997,1020,67.0,69.0,95.0,-0.34529,0,17.58315669,73.37664123
201000,3140,54.0,64.0,94.0,-1.08273,0,18.52065243,75.44809790000001
201003,135,12.0,15.0,39.0,-1.1146,0,21.26979153,74.78669682
201004,1790,108.0,90.0,127.0,-0.20065,0,21.60445526,80.23479176
201006,610,53.0,52.0,60.0,0.04281,0,21.31177054,80.30543568
201009,210,7.0,7.0,20.0,0.94895,0,18.92955995,74.77060834
201014,900,22.0,25.0,37.0,0.78405,0,18.28886865,74.18433955
201016,195,0.0,5.0,8.0,-2.16631,0,19.46325313,72.7784347
201023,60,4.0,4.0,0.0,-0.99939,0,18.40648618,75.19421405
201032,635,29.0,29.0,35.0,0.85083,1,18.98853017,76.75351729
201039,2315,46.0,68.0,26.0,-0.47113,0,19.98891213,75.78556288
201040,1265,47.0,47.0,115.0,-0.95277,0,19.10668194,75.63071709
201046,345,24.0,24.0,41.0,-0.05407,0,21.09853204,79.98882776
201049,70,8.0,11.0,7.0,0.59147,0,19.1035965,72.89210241
201056,280,14.0,14.0,14.0,-0.79285,0,20.605154100000004,76.86478239
201060,540,51.0,40.0,36.0,-0.84176,0,20.25571993,80.318389
201063,1145,20.0,41.0,23.0,0.13956,0,19.88242038,75.90795925
201072,1715,87.0,86.0,99.0,0.08467,0,18.52312149,76.32557386
201081,220,11.0,11.0,13.0,-0.2242,0,19.65200278,79.49056344
201083,1410,67.0,53.0,32.0,-0.25788,0,19.64282663,76.19559619
201092,500,41.0,39.0,70.0,-0.4126,0,19.88637912,80.30439281
201095,640,64.0,64.0,116.0,0.31417,0,16.71659537,74.51817352
201100,410,18.0,11.0,5.0,-0.14723499999999998,0,21.3365294,78.0312996
201106,1420,38.0,35.0,47.0,-0.32087,0,18.33799717,74.64951647
201119,645,37.0,50.0,86.0,-0.81232,0,16.92016368,75.18083481
201122,1690,57.0,53.0,43.0,0.07671,0,19.767859299999998,75.99307832
201124,270,18.0,18.0,10.0,-0.57088,0,20.55103691,77.20528144
201126,505,44.0,38.0,61.0,-0.93326,0,19.970422699999997,77.56489182
201129,355,30.0,19.0,32.0,-1.513105,0,21.45834239,74.73594095
201134,30,6.0,6.0,10.0,-0.70794,0,15.74586556,73.66693129
201135,530,23.0,15.0,18.0,-1.3029,0,19.92634153,74.35609196
201141,2930,80.0,82.0,97.0,-0.9971,0,18.92088482,77.01326672
201142,705,30.0,42.0,50.0,-0.15643,0,19.07193129,72.91674908
201148,80,4.0,4.0,4.0,-0.39736,0,19.16574144,73.24127016
201150,195,28.0,28.0,49.0,1.18544,0,21.07833504,79.81968564
201152,340,16.0,10.0,9.0,-0.91108,0,20.60946447,80.02040595
201155,1865,69.0,65.0,50.0,0.16737,0,19.83020274,75.18241029
201156,230,14.0,11.0,19.0,-0.531585,0,16.40998047,73.54218754
201160,375,35.0,26.0,29.0,-0.52243,0,20.7431993,80.06761127
201163,394,30.0,27.0,45.0,-0.29617,0,19.91985679,79.94836551
201165,210,25.0,25.0,43.0,-0.55037,0,16.41658385,73.80929408
201172,3395,139.0,87.0,166.0,-1.464,0,21.80182914,74.29254633
201173,330,13.0,13.0,5.0,-0.51656,0,20.75533081,79.8711716
201181,6860,29.0,33.0,62.0,0.85412,0,16.66053595,74.22648478
201190,600,21.0,30.0,49.0,-0.04046,0,17.49794436,75.7338966
201195,80,8.0,8.0,25.0,-0.44208,0,19.588107100000002,74.19546336
201221,315,15.0,23.0,31.0,-0.55491,0,17.12980455,74.80708897
201224,75,7.0,7.0,0.0,0.4461,0,21.3360823,78.85551643
201230,660,26.0,26.0,48.0,1.34605,0,18.54597245,73.13549927
201234,8,4.0,4.0,0.0,-0.46017,0,17.59347716,74.20107485
201241,1715,32.0,45.0,111.0,-0.04782,0,19.64100922,76.27077512
201242,15,3.0,0.0,0.0,-0.76753,1,19.05829997,72.89042824
201244,1100,86.0,86.0,70.0,0.22976,0,18.33673886,76.81831514
201253,1440,88.0,64.0,79.0,-1.06264,0,19.114674,79.93009782
201255,160,10.0,10.0,21.0,-0.49884,2,19.85956374,79.3691157
201263,580,44.0,29.0,35.0,-0.29725,1,19.46420566,77.22827643
201265,1320,34.0,34.0,58.0,0.09997500000000001,0,18.24909552,76.49836594
201269,20,4.0,4.0,0.0,1.10313,0,21.1967829,79.09331229
201273,168,10.0,10.0,6.0,0.22873,0,19.03814414,72.85645017
201278,2315,51.0,100.0,77.0,-0.39958,0,19.179048,77.311667
201279,250,13.0,18.0,0.0,-0.14478,0,20.68633101,74.79677703
201282,750,47.0,43.0,59.0,-0.45138,0,20.29607629,76.75217995
201286,990,37.0,42.0,31.0,-0.81995,0,20.37973054,77.07463053
201288,430,15.0,23.0,9.0,-0.41184,0,20.02127239,74.22213042
201293,115,9.0,9.0,9.0,-0.99141,0,20.29783209,77.45184638
201295,315,26.0,26.0,11.0,-0.0839,0,20.42980085,76.14684683
201298,12,4.0,4.0,12.0,-0.38741,0,20.75997967,74.69457188
201299,45,7.0,7.0,23.0,-0.33562,0,19.02046316,72.91036361
201306,575,31.0,22.0,31.0,-0.15944,0,19.98403561,73.79243581
201315,60,0.0,2.0,0.0,-1.47558,0,19.05888155,76.71956170000001
201318,1550,81.0,29.0,104.0,-1.01536,1,21.57535823,74.14283185
201320,430,40.0,40.0,68.0,0.16993,0,21.22425928,79.60626418
201323,1060,61.0,59.0,129.0,-0.40829,1,19.79841137,79.50040895
201325,8054,79.0,77.0,83.0,0.46786,0,18.70303766,73.03853185
201329,800,58.0,47.0,65.0,-0.352235,0,19.59984922,80.22830165
201331,540,16.0,16.0,23.0,0.568835,0,19.83526577,74.29761799
201334,40,0.0,4.0,0.0,-0.72613,0,19.06549595,72.99699718
201335,2260,86.0,89.0,77.0,-0.36992,0,20.70434965,77.26933318
201337,90,12.0,12.0,45.0,-0.68537,0,21.13146851,79.12304169
201338,2185,94.0,90.0,168.0,-0.21827,0,17.88547636,76.25565547
201341,400,27.0,31.0,25.0,-0.47258,0,20.75550879,77.80394295
201346,820,17.0,31.0,82.0,-0.81374,0,21.54530046,73.92631712
201349,190,27.0,27.0,6.0,-0.27301,0,20.54379981,74.55425182
201355,1740,74.0,65.0,157.0,-0.6561,0,19.91911449,77.19910777
201357,565,28.0,26.0,75.0,-0.56122,0,20.10667597,76.96173845
201359,1400,66.0,71.0,119.0,-0.52219,0,19.11805062,77.04928524
201367,790,32.0,33.0,71.0,-0.00983,0,20.39862065,73.90618406
201375,70,14.0,14.0,46.0,1.42323,0,20.72313897,78.61136401
201376,1855,86.0,86.0,195.0,-0.146975,0,18.71663871,76.59326843
201380,5295,112.0,106.0,152.0,-0.00521,0,18.48101738,76.59839495
201381,560,50.0,50.0,98.0,-0.0995,0,17.81689257,74.09271137
201383,2980,108.0,118.0,144.0,0.08202,0,18.43613211,76.70256323
201385,927,48.0,42.0,67.0,0.14092,0,18.54618476,75.00484612
201387,20,4.0,4.0,3.0,-0.40151,1,19.26619647,75.75708084
201391,60,4.0,4.0,0.0,0.87314,0,19.94024339,79.29310753
201398,615,44.0,31.0,48.0,-0.7776,0,20.76261256,80.004143
201399,640,22.0,22.0,23.0,-0.36562,0,18.0343132,75.7777691
201405,695,32.0,23.0,34.0,-0.22558,0,20.73306779,78.62744807
201408,320,21.0,20.0,31.0,0.2999,0,17.7187576,74.48881318
201415,250,11.0,18.0,17.0,-0.8258300000000001,0,19.41198369,75.99533352
201419,120,14.0,14.0,9.0,-0.07852500000000001,0,20.17928903,73.92826104
201431,252,18.0,18.0,42.0,-0.0025700000000000167,0,19.45810937,76.41597276
201437,20,4.0,4.0,8.0,-0.65961,0,19.422584699999998,76.34626532
201439,165,0.0,11.0,21.0,-0.12704,0,17.0138365,73.33887318
210002,580,47.0,47.0,91.0,-0.27868,0,24.86743578,94.06473827
210011,1575,103.0,100.0,196.0,-0.42244,0,24.63196509,93.78695233
210018,515,56.0,56.0,91.0,-0.10703,0,25.10448694,93.95306587
210024,335,49.0,49.0,46.0,0.23218,2,24.33725364,93.66337018
210026,0,17.0,17.0,0.0,1.15041,0,24.811215,93.96750214
210033,835,56.0,54.0,81.0,-0.46251,2,24.30579227,93.96185532
210038,40,8.0,8.0,8.0,1.00696,0,24.812253,93.97733000000001
210041,1105,71.0,74.0,127.0,-1.08477,0,24.71583951,93.13521754
210043,135,27.0,27.0,51.0,-0.45952,0,25.00105466,93.88106746
210048,417,49.0,48.0,46.0,-0.43183,0,24.46054198,93.69091375
210050,1449,46.0,76.0,147.0,-0.51546,0,24.24143392,93.90511928
210053,1220,89.0,85.0,142.0,-0.55831,0,24.97443805,94.02491590000001
210055,70,7.0,6.0,7.0,-0.96002,1,24.85173486,93.58855079
210061,440,42.0,48.0,57.0,-0.48334,0,24.51438402,93.99862853
210062,1275,50.0,48.0,28.0,-0.38311,0,24.91722068,93.47943719999999
210065,0,9.0,9.0,12.0,1.1675,0,24.78551909,93.93198709
210082,449,37.0,42.0,4.0,-0.34029,0,24.6335378,93.75615805
210084,155,45.0,45.0,72.0,0.38552,1,24.33289111,93.66928824
210086,1252,51.0,54.0,144.0,-0.81719,1,25.39775491,94.42844974
210089,365,26.0,28.0,24.0,-0.14066,0,24.62190226,93.76567929999999
210090,595,27.0,27.0,20.0,-0.64091,0,24.99992008,93.88574894
210095,390,28.0,24.0,28.0,-0.76481,0,24.86885141,94.00563914
210097,0,84.0,82.0,57.0,0.26175,0,24.51484187,93.99166046
210098,470,29.0,29.0,27.0,-0.35294,0,24.57915152,93.76246311
210102,165,29.0,29.0,33.0,0.06219,1,24.84596091,93.93717235
210106,90,7.0,9.0,9.0,-0.3161,0,24.62856055,93.9993922
210107,2530,121.0,117.0,102.0,-0.59251,0,24.81073134,94.0836046
210108,600,52.0,47.0,109.0,-0.034460000000000005,0,24.266972600000003,94.30402004
210110,690,53.0,49.0,71.0,-0.01195,1,24.81321894,93.11608674
210116,620,41.0,41.0,101.0,-0.36658,0,24.60870696,93.91238476
210120,370,10.0,37.0,21.0,-0.50091,0,24.61436242,94.08888031
210122,130,38.0,32.0,93.0,-0.35803,0,24.85724112,94.05454345
210127,190,68.0,68.0,130.0,0.70829,0,24.78239889,93.95602807
210128,1890,82.0,82.0,76.0,-0.269285,0,24.50998436,93.74147909999999
210134,240,4.0,32.0,39.0,-0.52655,0,24.61474439,94.0893588
210137,675,52.0,68.0,147.0,-0.68778,7,24.70974561,93.93829227
210140,515,15.0,21.0,7.0,-0.40504,0,24.67093191,94.03926371
210146,100,4.0,4.0,0.0,-0.21199,0,24.50459749,93.98061251
210158,365,57.0,57.0,75.0,-0.00492,0,24.42773976,93.68425429999999
210160,880,77.0,79.0,84.0,-0.54557,0,24.37471198,93.86810972
210161,195,13.0,13.0,43.0,0.35004,0,24.75610746,93.88903879
210162,260,31.0,31.0,42.0,-0.53248,0,24.82753359,93.83774
210165,740,66.0,58.0,165.0,-0.445,0,25.09475263,93.96357106
210169,592,54.0,52.0,102.0,-0.35448,0,24.64941957,93.87634765
210174,2010,106.0,98.0,211.0,-0.53849,0,24.91408736,93.69158032
210176,980,38.0,38.0,106.0,-0.5200199999999999,2,25.11666827,94.36508685
210183,845,64.0,63.0,64.0,-0.12789,0,24.80873964,93.84006867
210188,190,24.0,24.0,34.0,-0.27498,1,24.50673174,93.72113586
210198,70,10.0,10.0,12.0,-0.3358,1,24.3076703,94.02544273
210200,2475,90.0,89.0,113.0,-0.41893,0,25.24771755,94.38806666
210203,2430,76.0,129.0,215.0,-0.61801,0,24.67911399,93.95409461
210215,310,0.0,16.0,39.0,-1.28175,0,25.19078771,93.85696621
210225,320,7.0,7.0,13.0,-0.2528,0,24.96274253,93.89050162
210230,905,75.0,104.0,180.0,-0.64019,0,24.68036538,93.94808207
210232,187,26.0,14.0,21.0,-0.79145,0,25.240103,93.69423159
210233,433,77.0,75.0,80.0,-0.24125,0,24.8901773,93.94806425
210239,425,79.0,79.0,74.0,-0.16377,0,24.86624159,94.03006476
210241,671,58.0,61.0,75.0,-0.14283,0,24.81521093,93.925483
210244,338,28.0,27.0,87.0,-0.74015,0,25.09209418,94.36011465
210245,385,39.0,39.0,88.0,-0.23783,0,24.36187083,93.6979738
