,id,max_light,min_light,mean_light,median_light,std_light,Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude,geometry
164,20901.0,58.0,9.0,25.6,20.5,14.009996431120173,20901,246,52.0,49.0,66.0,0.22233,2,16.23056407,80.06053454,POINT (80.06053454 16.23056407)
165,20912.0,9.0,0.0,5.65,6.0,2.812027738127773,20912,955,73.0,64.0,77.0,0.54523,0,16.49264506,79.56221151,POINT (79.56221151 16.49264506)
166,20924.0,25.0,9.0,13.05,11.0,4.537345038676252,20924,1425,86.0,80.0,117.0,0.31071,0,16.18045303,80.52573588,POINT (80.52573588 16.18045303)
167,20926.0,6.0,0.0,0.26,0.0,1.1368377192897847,20926,1320,107.0,82.0,139.0,-0.39262,0,17.51452668,82.07739177,POINT (82.07739177 17.51452668)
168,20933.0,34.0,0.0,11.16,10.0,8.629855155215527,20933,650,72.0,68.0,99.0,0.893425,1,14.15288569,77.81800226,POINT (77.81800226 14.15288569)
169,20939.0,18.0,5.0,8.31,7.0,3.254827184352497,20939,1010,51.0,50.0,16.0,0.36512,1,13.65296534,78.25978933,POINT (78.25978933 13.65296534)
170,20941.0,40.0,6.0,13.28,11.0,6.340473168463061,20941,870,43.0,39.0,54.0,0.45017,0,13.27593094,79.06842749,POINT (79.06842749 13.27593094)
171,20945.0,19.0,5.0,10.04,9.0,3.8650226390022606,20945,240,57.0,57.0,99.0,0.27905,0,14.58472883,77.63721794,POINT (77.63721794 14.58472883)
172,20948.0,7.0,0.0,3.14,5.0,2.884510357062356,20948,900,82.0,82.0,71.0,0.56322,0,15.65929565,78.60206627,POINT (78.60206627 15.65929565)
173,20955.0,23.0,7.0,11.6,10.0,3.8288379438153295,20955,305,42.0,27.0,47.0,-0.00259,0,14.0036563,80.0800684,POINT (80.0800684 14.0036563)
174,20957.0,16.0,0.0,5.79,6.0,2.8046211865419544,20957,1485,86.0,86.0,68.0,0.08691,0,14.06158428,78.81845138,POINT (78.81845138 14.06158428)
175,20966.0,44.0,10.0,25.09,24.5,10.070844055986568,20966,90,11.0,11.0,18.0,1.32056,1,16.9029042,80.10216494,POINT (80.10216494 16.9029042)
176,20970.0,12.0,0.0,6.34,6.0,2.8747869486276714,20970,820,92.0,92.0,161.0,0.65627,0,14.04220419,78.51890854,POINT (78.51890854 14.04220419)
177,20975.0,8.0,0.0,3.96,5.0,2.7310071402323355,20975,2095,62.0,61.0,27.0,0.147015,0,14.50827862,78.35793307,POINT (78.35793307 14.50827862)
178,30005.0,0.0,0.0,0.0,0.0,0.0,30005,1685,36.0,0.0,64.0,-1.05105,0,27.4263566,92.49757895,POINT (92.49757895 27.4263566)
179,30010.0,5.0,0.0,0.05,0.0,0.49749371855331,30010,65,8.0,8.0,2.0,-1.30816,0,27.36717067,92.58968622,POINT (92.58968622 27.36717067)
180,30011.0,0.0,0.0,0.0,0.0,0.0,30011,569,30.0,26.0,35.0,-0.26772,0,28.17651833,94.61352696,POINT (94.61352696 28.17651833)
181,30026.0,0.0,0.0,0.0,0.0,0.0,30026,815,3.0,31.0,34.0,-1.61253,0,28.07856623,95.93512828,POINT (95.93512828 28.07856623)
182,30039.0,0.0,0.0,0.0,0.0,0.0,30039,1385,69.0,67.0,86.0,-0.21199,0,26.98901207,93.0228467,POINT (93.0228467 26.98901207)
183,30043.0,7.0,0.0,1.92,0.0,2.7556487439439743,30043,485,28.0,23.0,33.0,-0.74819,0,27.59066862,91.89680261,POINT (91.89680261 27.59066862)
184,30060.0,0.0,0.0,0.0,0.0,0.0,30060,950,0.0,25.0,138.0,-1.58692,0,27.23919196,93.06492143,POINT (93.06492143 27.23919196)
185,30063.0,6.0,0.0,0.9,0.0,1.9974984355438181,30063,35,7.0,7.0,2.0,-0.695,0,28.15144605,95.82994998,POINT (95.82994998 28.15144605)
186,30066.0,44.0,0.0,17.87,15.0,10.99695867046885,30066,50,7.0,7.0,3.0,0.29657,0,27.10230215,93.61499177,POINT (93.61499177 27.10230215)
187,30067.0,0.0,0.0,0.0,0.0,0.0,30067,270,22.0,22.0,41.0,-0.14731,0,27.12463068,95.73066845,POINT (95.73066845 27.12463068)
188,30073.0,8.0,0.0,2.04,0.0,2.8387321113483037,30073,2075,64.0,83.0,126.0,-0.61814,0,27.52539416,96.14499336,POINT (96.14499336 27.52539416)
189,30079.0,0.0,0.0,0.0,0.0,0.0,30079,25,5.0,0.0,17.0,-1.03728,0,28.29177315,96.62956816,POINT (96.62956816 28.29177315)
190,30081.0,8.0,0.0,1.62,0.0,2.907851440496918,30081,90,6.0,6.0,23.0,-0.459315,0,27.00337372,95.49565994,POINT (95.49565994 27.00337372)
191,30084.0,0.0,0.0,0.0,0.0,0.0,30084,150,6.0,6.0,4.0,-0.65826,0,27.34615265,93.49844207,POINT (93.49844207 27.34615265)
192,30093.0,0.0,0.0,0.0,0.0,0.0,30093,287,16.0,0.0,14.0,-1.40256,0,28.53682607,95.22511197,POINT (95.22511197 28.53682607)
193,30095.0,9.0,0.0,1.8,0.0,3.0232432915661946,30095,90,3.0,3.0,0.0,0.43693,0,28.00515735,94.20034872,POINT (94.20034872 28.00515735)
194,30097.0,5.0,0.0,0.25,0.0,1.0897247358851685,30097,30,0.0,3.0,0.0,-1.18645,0,27.96633048,95.75270042,POINT (95.75270042 27.96633048)
195,30113.0,7.0,0.0,1.7,0.0,2.6776855677991764,30113,175,20.0,20.0,32.0,-0.08373,0,27.61772765,91.8733921,POINT (91.8733921 27.61772765)
196,30122.0,7.0,0.0,0.74,0.0,2.022968116407177,30122,98,15.0,15.0,9.0,-0.67064,0,27.87498202,95.24679240000002,POINT (95.24679240000002 27.87498202)
197,30129.0,38.0,0.0,15.29,14.5,8.946837430064324,30129,120,4.0,4.0,22.0,0.35852,0,27.10329221,93.68649702,POINT (93.68649702 27.10329221)
198,30134.0,7.0,0.0,1.57,0.0,2.538720149996844,30134,60,12.0,12.0,12.0,0.52118,0,27.926232,96.15298315,POINT (96.15298315 27.926232)
199,30152.0,55.0,5.0,20.82,16.0,14.428014416405329,30152,620,14.0,39.0,79.0,-1.00158,0,27.57128206,96.03271272,POINT (96.03271272 27.57128206)
200,30162.0,6.0,0.0,0.42,0.0,1.4295453822806747,30162,1390,4.0,40.0,73.0,-1.4235,0,28.12668124,95.88379861,POINT (95.88379861 28.12668124)
201,30172.0,0.0,0.0,0.0,0.0,0.0,30172,1760,56.0,45.0,124.0,-0.88267,0,28.13713888,96.61895804,POINT (96.61895804 28.13713888)
202,30180.0,0.0,0.0,0.0,0.0,0.0,30180,14,1.0,1.0,0.0,-0.91258,0,28.49455786,95.23387684,POINT (95.23387684 28.49455786)
203,30191.0,0.0,0.0,0.0,0.0,0.0,30191,280,13.0,0.0,0.0,-1.25668,0,27.52905305,91.86672164,POINT (91.86672164 27.52905305)
204,30192.0,0.0,0.0,0.0,0.0,0.0,30192,60,2.0,2.0,0.0,-0.44596,0,27.55097518,93.64021203,POINT (93.64021203 27.55097518)
205,30199.0,0.0,0.0,0.0,0.0,0.0,30199,55,11.0,8.0,2.0,-1.24636,0,27.45043011,93.14374875,POINT (93.14374875 27.45043011)
206,30203.0,0.0,0.0,0.0,0.0,0.0,30203,20,5.0,5.0,0.0,-0.53565,0,28.16246955,95.22664179,POINT (95.22664179 28.16246955)
207,30208.0,0.0,0.0,0.0,0.0,0.0,30208,220,19.0,17.0,55.0,-0.26182,0,27.54140369,91.77175061,POINT (91.77175061 27.54140369)
208,30229.0,22.0,0.0,11.03,10.0,5.058566990759339,30229,0,10.0,10.0,21.0,0.38708,0,27.14277587,93.76838201,POINT (93.76838201 27.14277587)
209,30232.0,8.0,0.0,3.24,5.0,3.134070835191828,30232,320,7.0,7.0,12.0,-0.33032,0,27.22260269,92.45984965,POINT (92.45984965 27.22260269)
210,30234.0,0.0,0.0,0.0,0.0,0.0,30234,182,27.0,14.0,21.0,-1.09646,0,28.18439392,94.11335263,POINT (94.11335263 28.18439392)
211,30237.0,6.0,0.0,0.67,0.0,1.7381311803198285,30237,440,30.0,30.0,51.0,0.20157,0,27.50115011,96.23042787,POINT (96.23042787 27.50115011)
212,30249.0,0.0,0.0,0.0,0.0,0.0,30249,30,0.0,0.0,10.0,-1.538815,0,28.03962867,96.65692081,POINT (96.65692081 28.03962867)
213,30251.0,8.0,0.0,0.99,0.0,2.3937209528263725,30251,365,11.0,9.0,23.0,-0.60645,0,27.79766273,96.09704012,POINT (96.09704012 27.79766273)
214,30255.0,8.0,0.0,2.04,0.0,2.8387321113483037,30255,1955,45.0,79.0,146.0,-1.07012,0,27.5284473,96.14488516,POINT (96.14488516 27.5284473)
215,30264.0,0.0,0.0,0.0,0.0,0.0,30264,16,0.0,4.0,0.0,-1.24306,0,27.90411984,95.50876643,POINT (95.50876643 27.90411984)
216,30268.0,0.0,0.0,0.0,0.0,0.0,30268,65,2.0,0.0,0.0,-1.60573,0,27.30385726,92.7035586,POINT (92.7035586 27.30385726)
217,30280.0,0.0,0.0,0.0,0.0,0.0,30280,680,83.0,48.0,84.0,-0.8784,0,26.85182973,95.51505561,POINT (95.51505561 26.85182973)
218,30296.0,0.0,0.0,0.0,0.0,0.0,30296,955,54.0,36.0,49.0,-0.6602,0,27.09243533,95.43136511,POINT (95.43136511 27.09243533)
219,30303.0,55.0,6.0,21.63,16.5,13.785249362996668,30303,670,13.0,51.0,112.0,-1.000655,0,27.56813412,96.04802045,POINT (96.04802045 27.56813412)
220,30306.0,0.0,0.0,0.0,0.0,0.0,30306,40,8.0,8.0,16.0,-0.91767,0,0.0,0.0,POINT (0 0)
221,30313.0,8.0,0.0,2.73,0.0,2.842023926711385,30313,110,4.0,0.0,0.0,-0.89377,0,27.57785161,95.94577573,POINT (95.94577573 27.57785161)
222,30315.0,0.0,0.0,0.0,0.0,0.0,30315,42,6.0,6.0,0.0,-0.99163,0,28.04842619,96.48126854,POINT (96.48126854 28.04842619)
223,30325.0,5.0,0.0,0.2,0.0,0.9797958971132712,30325,10,2.0,2.0,0.0,-0.09455,0,27.36462245,93.05093121,POINT (93.05093121 27.36462245)
224,30331.0,0.0,0.0,0.0,0.0,0.0,30331,25,5.0,5.0,12.0,-0.48008,0,27.35977111,92.24800221,POINT (92.24800221 27.35977111)
225,30361.0,0.0,0.0,0.0,0.0,0.0,30361,205,10.0,9.0,32.0,-1.29898,0,27.92281477,93.40625519,POINT (93.40625519 27.92281477)
226,30368.0,0.0,0.0,0.0,0.0,0.0,30368,52,8.0,8.0,15.0,-0.480805,0,27.65436773,94.63521805,POINT (94.63521805 27.65436773)
227,30370.0,8.0,0.0,2.96,0.0,3.215338240372232,30370,440,31.0,31.0,236.0,-0.04576,0,27.18845532,92.48647038,POINT (92.48647038 27.18845532)
228,30373.0,0.0,0.0,0.0,0.0,0.0,30373,795,66.0,58.0,85.0,-0.75563,0,26.8216166,95.28064605,POINT (95.28064605 26.8216166)
229,30393.0,0.0,0.0,0.0,0.0,0.0,30393,40,2.0,2.0,2.0,-1.1477,0,28.21785994,94.18959264,POINT (94.18959264 28.21785994)
230,30402.0,0.0,0.0,0.0,0.0,0.0,30402,520,33.0,20.0,32.0,-1.11061,0,27.21138468,95.721059,POINT (95.721059 27.21138468)
231,30407.0,5.0,0.0,0.25,0.0,1.0897247358851685,30407,3670,111.0,121.0,225.0,-0.98361,0,26.98671657,95.19963997,POINT (95.19963997 26.98671657)
232,30413.0,10.0,0.0,2.71,0.0,3.542019198141083,30413,320,26.0,26.0,66.0,0.16747,0,28.05874115,95.34819115,POINT (95.34819115 28.05874115)
233,30424.0,0.0,0.0,0.0,0.0,0.0,30424,90,9.0,5.0,14.0,-0.10807,0,27.14807966,95.67158491,POINT (95.67158491 27.14807966)
234,30426.0,7.0,0.0,0.81,0.0,1.9426528253910937,30426,120,5.0,10.0,13.0,-1.44291,0,27.63807875,95.81946602,POINT (95.81946602 27.63807875)
235,30432.0,8.0,0.0,2.8,0.0,3.111269837220809,30432,239,0.0,17.0,10.0,-1.10975,0,27.81774069,96.04979581,POINT (96.04979581 27.81774069)
236,30433.0,0.0,0.0,0.0,0.0,0.0,30433,920,0.0,46.0,184.0,-1.59939,0,27.25919789,93.07085528,POINT (93.07085528 27.25919789)
237,30435.0,55.0,6.0,21.76,16.5,13.656588153708084,30435,705,43.0,45.0,100.0,-0.5474,0,27.559974600000004,96.05329506,POINT (96.05329506 27.559974600000004)
238,30439.0,0.0,0.0,0.0,0.0,0.0,30439,90,2.0,0.0,0.0,-1.61096,0,27.96326252,93.63569836,POINT (93.63569836 27.96326252)
239,30463.0,0.0,0.0,0.0,0.0,0.0,30463,4045,138.0,138.0,162.0,-0.63082,0,26.7311528,95.3625501,POINT (95.3625501 26.7311528)
240,30467.0,55.0,5.0,14.25,8.0,12.352631298634313,30467,60,0.0,12.0,23.0,-1.466275,0,27.56493058,95.9998239,POINT (95.9998239 27.56493058)
241,30477.0,5.0,0.0,0.1,0.0,0.7000000000000001,30477,855,47.0,44.0,45.0,-0.94137,0,27.78891681,95.92200651,POINT (95.92200651 27.78891681)
242,30496.0,0.0,0.0,0.0,0.0,0.0,30496,170,7.0,0.0,21.0,-1.64396,0,27.90046051,93.3460119,POINT (93.3460119 27.90046051)
243,30502.0,7.0,0.0,1.63,0.0,2.633078046697438,30502,322,25.0,23.0,2.0,-0.64367,0,27.5716257,91.85462407,POINT (91.85462407 27.5716257)
244,30518.0,0.0,0.0,0.0,0.0,0.0,30518,15,3.0,3.0,0.0,-0.74399,0,28.14258935,96.54195048,POINT (96.54195048 28.14258935)
245,30528.0,15.0,0.0,3.89,0.0,4.556083844706987,30528,150,6.0,6.0,1.0,-0.64219,0,27.08592426,93.79574835,POINT (93.79574835 27.08592426)
246,30533.0,0.0,0.0,0.0,0.0,0.0,30533,840,7.0,7.0,0.0,-0.93291,0,0.0,0.0,POINT (0 0)
247,30537.0,0.0,0.0,0.0,0.0,0.0,30537,615,18.0,11.0,41.0,-0.58591,0,28.02496275,94.55508743,POINT (94.55508743 28.02496275)
248,30548.0,0.0,0.0,0.0,0.0,0.0,30548,555,43.0,34.0,35.0,-0.76559,0,26.92037176,95.4912286,POINT (95.4912286 26.92037176)
249,30566.0,31.0,0.0,8.51,6.0,8.103696687314994,30566,60,9.0,5.0,24.0,-0.76737,0,27.43287759,96.01653949,POINT (96.01653949 27.43287759)
250,30576.0,0.0,0.0,0.0,0.0,0.0,30576,15,3.0,3.0,3.0,-1.12862,0,27.73462283,95.89819678,POINT (95.89819678 27.73462283)
251,30644.0,0.0,0.0,0.0,0.0,0.0,30644,27,10.0,10.0,2.0,-0.81022,0,28.4734043,95.14255983,POINT (95.14255983 28.4734043)
252,30658.0,0.0,0.0,0.0,0.0,0.0,30658,355,31.0,31.0,49.0,-0.25987,0,26.886654,95.40466403,POINT (95.40466403 26.886654)
253,30668.0,38.0,0.0,15.1,14.0,9.153687781435414,30668,262,11.0,19.0,38.0,0.20778,0,27.11146461,93.71086881,POINT (93.71086881 27.11146461)
254,30676.0,0.0,0.0,0.0,0.0,0.0,30676,11,9.0,1.0,9.0,-0.10762,0,27.57894112,91.96176473,POINT (91.96176473 27.57894112)
255,30683.0,0.0,0.0,0.0,0.0,0.0,30683,32,5.0,4.0,0.0,0.19258,0,27.61298812,91.99725218,POINT (91.99725218 27.61298812)
256,30688.0,5.0,0.0,0.15,0.0,0.8529361054615989,30688,1180,12.0,64.0,95.0,-1.23465,0,27.50655291,96.25924443,POINT (96.25924443 27.50655291)
257,30691.0,8.0,0.0,1.58,0.0,2.860699215226935,30691,94,13.0,13.0,25.0,-0.17305,0,27.04685122,92.5958956,POINT (92.5958956 27.04685122)
258,30695.0,8.0,0.0,1.62,0.0,2.907851440496918,30695,40,4.0,4.0,16.0,-0.71871,0,26.98723981,95.49921826,POINT (95.49921826 26.98723981)
259,30700.0,0.0,0.0,0.0,0.0,0.0,30700,3395,125.0,125.0,164.0,-0.47081,0,27.55630198,96.32373806,POINT (96.32373806 27.55630198)
260,30706.0,0.0,0.0,0.0,0.0,0.0,30706,68,11.0,6.0,13.0,-0.16363,0,28.79131561,94.26355519,POINT (94.26355519 28.79131561)
261,30716.0,8.0,0.0,2.99,0.0,3.12248298634276,30716,5,1.0,1.0,0.0,0.16178,0,27.54491485,93.81559011,POINT (93.81559011 27.54491485)
262,30723.0,6.0,0.0,1.25,0.0,2.2332711434127295,30723,390,9.0,21.0,14.0,-1.37285,0,27.79199219,95.98103189,POINT (95.98103189 27.79199219)
263,30724.0,5.0,0.0,0.45,0.0,1.4309088021254184,30724,100,10.0,5.0,23.0,-0.389195,0,27.4747868,95.90787114,POINT (95.90787114 27.4747868)
264,30736.0,6.0,0.0,0.95,0.0,2.03654118544163,30736,3510,146.0,143.0,259.0,-0.68265,0,27.01595177,95.21223407,POINT (95.21223407 27.01595177)
265,30740.0,0.0,0.0,0.0,0.0,0.0,30740,30,1.0,0.0,0.0,-1.25527,0,27.56336851,93.6018293,POINT (93.6018293 27.56336851)
266,30765.0,0.0,0.0,0.0,0.0,0.0,30765,25,0.0,0.0,0.0,-1.71438,0,27.36772997,93.33811336,POINT (93.33811336 27.36772997)
267,30767.0,0.0,0.0,0.0,0.0,0.0,30767,180,12.0,12.0,18.0,-0.67654,0,28.52437612,95.22949581,POINT (95.22949581 28.52437612)
268,30796.0,0.0,0.0,0.0,0.0,0.0,30796,360,33.0,26.0,53.0,-0.89873,0,28.13709678,96.59113687,POINT (96.59113687 28.13709678)
269,30814.0,5.0,0.0,0.2,0.0,0.9797958971132712,30814,3,3.0,3.0,6.0,-0.00063,0,27.32776633,92.40634137,POINT (92.40634137 27.32776633)
270,30827.0,9.0,0.0,2.52,0.0,3.3748481447318492,30827,360,35.0,35.0,82.0,0.00953,0,27.19155034,95.48408613,POINT (95.48408613 27.19155034)
271,40005.0,8.0,0.0,4.57,6.0,2.977431779235252,40005,1120,2.0,57.0,43.0,-0.88054,0,26.75784202,94.56875322,POINT (94.56875322 26.75784202)
272,40011.0,5.0,0.0,0.15,0.0,0.8529361054615989,40011,170,0.0,5.0,19.0,-1.70722,0,26.92829074,94.16749603,POINT (94.16749603 26.92829074)
273,40012.0,6.0,0.0,0.18,0.0,1.0235233265539194,40012,260,13.0,16.0,8.0,-0.66926,0,26.44335108,91.81317746,POINT (91.81317746 26.44335108)
274,40013.0,17.0,0.0,8.15,8.0,4.278726446035081,40013,105,4.0,17.0,0.0,-1.5312,0,27.29293103,95.73049499,POINT (95.73049499 27.29293103)
275,40016.0,0.0,0.0,0.0,0.0,0.0,40016,255,0.0,6.0,10.0,-1.74286,0,27.32385186,94.21596531,POINT (94.21596531 27.32385186)
276,40022.0,36.0,0.0,14.06,12.0,8.6980687511654,40022,30,3.0,3.0,0.0,0.49503,0,26.39834151,90.27984018,POINT (90.27984018 26.39834151)
277,40030.0,0.0,0.0,0.0,0.0,0.0,40030,70,7.0,7.0,5.0,-1.3255,0,0.0,0.0,POINT (0 0)
278,40035.0,7.0,0.0,1.08,0.0,2.252465316048174,40035,435,21.0,28.0,56.0,-0.53417,0,26.16466471,92.8589567,POINT (92.8589567 26.16466471)
279,40040.0,49.0,6.0,15.69,11.5,9.91130162995759,40040,105,3.0,5.0,4.0,-1.09017,0,27.49647107,95.10678577,POINT (95.10678577 27.49647107)
280,40052.0,15.0,0.0,7.34,7.0,3.569929971301958,40052,60,4.0,2.0,0.0,0.57938,0,26.49526479,90.70283026,POINT (90.70283026 26.49526479)
281,40058.0,8.0,0.0,1.35,0.0,2.5937424698685874,40058,125,8.0,5.0,7.0,-1.26682,0,27.31374267,94.13355944,POINT (94.13355944 27.31374267)
282,40062.0,6.0,0.0,0.12,0.0,0.8399999999999999,40062,10,0.0,0.0,0.0,-1.51315,1,26.5507843,90.78179901,POINT (90.78179901 26.5507843)
283,40064.0,6.0,0.0,1.56,0.0,2.6318054639353567,40064,50,5.0,5.0,11.0,-0.54669,0,26.54439426,91.57608501,POINT (91.57608501 26.54439426)
284,40065.0,10.0,0.0,6.75,7.0,1.6085707942145413,40065,655,46.0,42.0,45.0,-0.43561,0,26.82977755,94.56251693,POINT (94.56251693 26.82977755)
285,40068.0,9.0,0.0,3.49,5.0,3.0479337263136155,40068,55,4.0,7.0,4.0,-1.06508,0,26.67346299,91.956484,POINT (91.956484 26.67346299)
286,40074.0,9.0,0.0,2.82,0.0,3.18552978325427,40074,765,24.0,36.0,63.0,-0.6319,0,24.93690253,92.74726424,POINT (92.74726424 24.93690253)
287,40075.0,8.0,0.0,1.33,0.0,2.5339889502521515,40075,823,55.0,54.0,67.0,-0.80664,0,26.28929621,93.85058137,POINT (93.85058137 26.28929621)
288,40077.0,0.0,0.0,0.0,0.0,0.0,40077,424,24.0,38.0,73.0,-1.08894,0,26.08657666,92.63498569,POINT (92.63498569 26.08657666)
289,40080.0,11.0,0.0,3.53,0.0,4.07787935083911,40080,2154,79.0,80.0,150.0,-0.61907,0,25.29616139,93.12196578,POINT (93.12196578 25.29616139)
290,40088.0,7.0,0.0,1.05,0.0,2.342541355024496,40088,645,39.0,30.0,79.0,-0.4635,0,26.6449669,94.42183907,POINT (94.42183907 26.6449669)
291,40107.0,10.0,0.0,4.1,5.0,3.581898937714463,40107,40,4.0,0.0,7.0,-0.46869,0,27.47893584,94.56396167,POINT (94.56396167 27.47893584)
292,40116.0,5.0,0.0,0.65,0.0,1.6815171720800237,40116,284,12.0,20.0,48.0,-0.55259,0,26.9589156,93.79885751,POINT (93.79885751 26.9589156)
293,40122.0,7.0,0.0,3.56,5.0,2.7615937427507324,40122,400,11.0,25.0,44.0,-0.96324,0,26.43933043,93.85733366,POINT (93.85733366 26.43933043)
294,40151.0,8.0,0.0,0.9,0.0,2.247220505424423,40151,1440,26.0,47.0,38.0,-0.86187,0,24.79768339,92.56775508,POINT (92.56775508 24.79768339)
295,40154.0,15.0,0.0,3.5,0.0,4.405678154382138,40154,15,0.0,3.0,0.0,-1.36703,0,26.47439025,91.12976367,POINT (91.12976367 26.47439025)
296,40167.0,0.0,0.0,0.0,0.0,0.0,40167,295,0.0,5.0,57.0,-1.5887,0,27.18166032,94.27201742,POINT (94.27201742 27.18166032)
297,40168.0,8.0,0.0,1.78,0.0,2.7805754800040945,40168,40,4.0,4.0,18.0,-0.58931,0,26.79317038,94.44799788,POINT (94.44799788 26.79317038)
298,40179.0,0.0,0.0,0.0,0.0,0.0,40179,1770,52.0,66.0,118.0,-0.53172,0,26.82954097,91.81980975,POINT (91.81980975 26.82954097)
299,40181.0,24.0,0.0,7.3,6.0,3.5958309192730407,40181,110,10.0,6.0,7.0,-0.54804,0,26.50089543,93.92044487,POINT (93.92044487 26.50089543)
300,40183.0,18.0,0.0,7.02,7.0,5.163293522549343,40183,90,0.0,6.0,24.0,-1.22775,0,26.33623811,90.99300503,POINT (90.99300503 26.33623811)
301,40196.0,21.0,0.0,10.49,10.0,5.168162149159022,40196,100,0.0,0.0,7.0,-1.26189,0,27.49770383,95.02017917,POINT (95.02017917 27.49770383)
302,40202.0,5.0,0.0,0.8,0.0,1.833030277982336,40202,235,14.0,9.0,58.0,-1.03313,0,26.91324502,93.78761179,POINT (93.78761179 26.91324502)
303,40203.0,7.0,0.0,1.11,0.0,2.374426246485664,40203,30,6.0,6.0,1.0,-0.8574,0,26.04481235,91.14908491,POINT (91.14908491 26.04481235)
304,40209.0,8.0,0.0,4.59,6.0,2.8534014789370246,40209,1320,26.0,29.0,63.0,-0.71289,0,24.82803333,92.88761064,POINT (92.88761064 24.82803333)
305,40210.0,9.0,0.0,2.27,0.0,3.065468969015997,40210,490,31.0,47.0,35.0,-0.52935,0,24.97224215,92.67754056,POINT (92.67754056 24.97224215)
306,40211.0,8.0,0.0,1.49,0.0,2.6134077370360713,40211,20,2.0,2.0,7.0,-0.88099,0,27.085293100000005,93.91445288,POINT (93.91445288 27.085293100000005)
307,40215.0,7.0,0.0,2.18,0.0,2.930460714631745,40215,1935,34.0,56.0,66.0,-0.86895,0,24.76579269,92.35129993,POINT (92.35129993 24.76579269)
308,40218.0,20.0,0.0,6.52,6.0,4.687173988663105,40218,20,0.0,0.0,8.0,-1.51426,0,26.21280603,92.34414494,POINT (92.34414494 26.21280603)
309,40222.0,10.0,0.0,4.85,6.0,3.004579837514723,40222,90,3.0,7.0,21.0,-1.47777,0,26.69634439,94.07551154,POINT (94.07551154 26.69634439)
310,40224.0,9.0,0.0,4.71,6.0,3.3205270665965063,40224,70,7.0,7.0,16.0,0.3841,0,26.38498954,91.93145867,POINT (91.93145867 26.38498954)
311,40225.0,6.0,0.0,0.36,0.0,1.4249210504445502,40225,315,16.0,23.0,18.0,-0.78965,0,26.71759752,91.76054027,POINT (91.76054027 26.71759752)
312,40229.0,7.0,0.0,2.61,0.0,2.986285317915889,40229,80,8.0,8.0,30.0,-0.61348,0,26.70110138,92.94216582,POINT (92.94216582 26.70110138)
313,40238.0,0.0,0.0,0.0,0.0,0.0,40238,360,29.0,16.0,40.0,-1.08671,0,26.23441166,93.19808578,POINT (93.19808578 26.23441166)
314,40246.0,6.0,0.0,1.33,0.0,2.3154049321878887,40246,45,3.0,3.0,10.0,-0.48461,0,26.89439772,93.73689846,POINT (93.73689846 26.89439772)
315,40250.0,9.0,0.0,1.22,0.0,2.733422762764662,40250,2930,80.0,76.0,97.0,-0.40404,0,25.14020786,93.11849145,POINT (93.11849145 25.14020786)
316,40253.0,20.0,6.0,9.31,8.0,3.300590856195297,40253,330,28.0,28.0,31.0,-0.39348,0,26.68123745,94.25433497,POINT (94.25433497 26.68123745)
317,40256.0,16.0,0.0,5.55,6.0,4.150602365922325,40256,80,3.0,4.0,2.0,-0.31159,0,26.66523574,92.70568198,POINT (92.70568198 26.66523574)
318,40265.0,0.0,0.0,0.0,0.0,0.0,40265,315,0.0,14.0,33.0,-1.76021,0,27.75111198,95.10689555,POINT (95.10689555 27.75111198)
319,40276.0,15.0,0.0,6.84,7.0,2.540551121312067,40276,294,24.0,12.0,22.0,-0.96803,0,27.46062733,95.60323635,POINT (95.60323635 27.46062733)
320,40281.0,23.0,0.0,9.28,9.0,6.804527904270803,40281,420,28.0,28.0,39.0,0.66809,0,25.51331463,92.75218484,POINT (92.75218484 25.51331463)
321,40286.0,8.0,0.0,3.32,5.0,3.171371942866368,40286,30,0.0,3.0,2.0,-1.27211,0,24.56480631,92.46733022,POINT (92.46733022 24.56480631)
322,40287.0,21.0,6.0,11.26,11.0,3.3484921979900153,40287,390,2.0,8.0,10.0,-1.58151,0,27.63092757,95.5122834,POINT (95.5122834 27.63092757)
323,40291.0,17.0,0.0,9.04,10.0,4.445042182027073,40291,1335,34.0,68.0,91.0,-1.25939,0,26.00551564,93.74803897,POINT (93.74803897 26.00551564)
324,40294.0,5.0,0.0,0.05,0.0,0.4974937185533102,40294,30,0.0,6.0,18.0,-1.45174,0,26.38386015,92.39642245,POINT (92.39642245 26.38386015)
325,40295.0,7.0,0.0,0.67,0.0,1.9081666593880102,40295,70,0.0,7.0,1.0,-1.42752,0,26.04609672,90.99808692,POINT (90.99808692 26.04609672)
326,40306.0,37.0,5.0,17.64,17.0,7.00074281773013,40306,45,4.0,9.0,14.0,-1.66793,0,26.68639333,92.76254533,POINT (92.76254533 26.68639333)
327,40309.0,20.0,0.0,9.19,8.0,4.788935163478412,40309,130,22.0,22.0,53.0,0.49049,0,25.15262072,93.02819229,POINT (93.02819229 25.15262072)
328,40310.0,13.0,0.0,3.61,0.0,4.449483116048425,40310,80,0.0,4.0,3.0,-1.33175,0,26.40169172,90.95844242,POINT (90.95844242 26.40169172)
329,40312.0,0.0,0.0,0.0,0.0,0.0,40312,40,0.0,4.0,6.0,-1.08773,0,27.55365199,94.48071032,POINT (94.48071032 27.55365199)
